store_no,name,division,address_line1,address_line2,suburb,state,postcode,latitude,longitude,phone,is_open,distance,gmt_zone,trading_hours
1550,Sydney Metcentre (Metro),SUPERMARKETS,60 Margaret Street,,Sydney,NSW,2000,-33.864935,151.206521,(02) 8565 9236,False,0.32,11:0,Today: Mon: 0600-2000 | Tomorrow: Tue: 0600-2000 | Wednesday: Wed: 0600-2000 | Thursday: Thu: 0600-2000 | Friday: Fri: 0600-2000 | Saturday: Sat: Closed | Sunday: Sun: Closed | Monday: Mon: 0600-2000
11132,Ampol Foodary Carseldine,AMPOL,1754-Gympie Rd,,Carseldine,QLD,4034,-27.342121,153.01079,,True,745.46,10:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
11959,Ampol Foodary Strathpine,AMPOL,321-South Pine Road,,Strathpine,QLD,4500,-27.326165,152.978797,,False,746.49,10:0,Today: Mon: 0430-1900 | Tomorrow: Tue: 0430-1900 | Wednesday: Wed: 0430-1900 | Thursday: Thu: 0430-1900 | Friday: Fri: 0430-1900 | Saturday: Sat: 0700-1700 | Sunday: Sun: 0700-1700 | Monday: Mon: 0430-1900
19262,Eg Ampol Brendale,AMPOL,Cnr Kremzow Rd & Mackay St,,Brendale,QLD,4500,-27.31535,152.96716,,True,747.41,10:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
92203,Deagon,EG,180 Braun Street,,Deagon,QLD,4017,-27.3339,153.0598,07 3185 4052,True,747.44,10:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
99976,Brendale,EG,Cnr Kremzow Rd & Mackay St,,Brendale,QLD,4500,-27.3149,152.9667,07 3088 8783,True,747.45,10:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
2505,Bracken Ridge,SUPERMARKETS,154 Barrett Street,,Bracken Ridge,QLD,4017,-27.319972,153.041954,(07) 3869 5350,False,748.55,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
2575,Strathpine,SUPERMARKETS,295 Gympie Rd,,Strathpine,QLD,4500,-27.306906,152.993993,(07) 3491 2211,False,748.91,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
2605,Sandgate,SUPERMARKETS,8 Lagoon Street,,Sandgate,QLD,4017,-27.32055376,153.0688856,(07) 3869 5353,False,749.09,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
2631,Warner,SUPERMARKETS,353 Samsonvale Road,,Warner,QLD,4500,-27.2934,152.95208,(07) 3491 2220,False,749.47,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
92366,Warner,EG,1 Youngs Crossing Road (Cnr Samsonvale Rd),,Warner,QLD,4500,-27.2909,152.9531,07 4179 0772,True,749.77,10:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
11317,Ampol Foodary Lawnton,AMPOL,824-Gympie Rd,,Lawnton,QLD,4501,-27.281157,152.982191,,False,751.45,10:0,Today: Mon: 0500-2200 | Tomorrow: Tue: 0500-2200 | Wednesday: Wed: 0500-2200 | Thursday: Thu: 0500-2200 | Friday: Fri: 0500-2200 | Saturday: Sat: 0500-2200 | Sunday: Sun: 0500-2200 | Monday: Mon: 0500-2200
2579,Petrie,SUPERMARKETS,15 Dayboro Road,,Petrie,QLD,4502,-27.26950769,152.97584664,(07) 3491 2214,False,752.57,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
3341,Rosebud Central,SUPERMARKETS,991 Nepean Highway,,Rosebud,VIC,3939,-38.355148,144.9076,(03) 5950 4026,False,754.51,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
92850,Kallangur,EG,1399 Anzac Avenue (Cnr Goodfellows Rd & School Rds),,Kallangur,QLD,4503,-27.2509,152.9932,07 4179 0748,True,754.97,10:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
2752,Kallangur Fair,SUPERMARKETS,1473 Anzac Avenue,,Kallangur,QLD,4503,-27.25103879,152.9991725,(07) 3491 2235,False,755.08,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
93586,Rosebud,EG,1-3 Fourth Avenue (Cnr Point Nepean),,Rosebud,VIC,3939,-38.3577,144.8992,03 4416 3165,False,755.25,11:0,Today: Mon: 0600-2300 | Tomorrow: Tue: 0600-2300 | Wednesday: Wed: 0600-2300 | Thursday: Thu: 0600-2300 | Friday: Fri: 0600-2300 | Saturday: Sat: 0600-2200 | Sunday: Sun: 0600-2200 | Monday: Mon: 0600-2300
3092,Portarlington,SUPERMARKETS,Brown Street,,Portarlington,VIC,3223,-38.1157109,144.6535297,(03) 5254 4222,False,755.53,11:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0700-2100 | Monday: Mon: 0700-2100
3357,Rosebud Plaza,SUPERMARKETS,"Rosebud Plaza Cnr. Boneo Road &, McCombe St,",,Rosebud,VIC,3939,-38.36112067,144.89048479,(03) 5950 4029,False,756.08,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
93009,Rosebud West,EG,4-10 Boneo Road (Cnr Cairns Av),,Rosebud West,VIC,3939,-38.3609,144.8893,03 9020 9424,False,756.14,11:0,Today: Mon: 0600-2300 | Tomorrow: Tue: 0600-2300 | Wednesday: Wed: 0600-2300 | Thursday: Thu: 0600-2300 | Friday: Fri: 0600-2300 | Saturday: Sat: 0600-2300 | Sunday: Sun: 0600-2300 | Monday: Mon: 0600-2300
2508,North Lakes,SUPERMARKETS,Cnr Anzac Ave & North Lakes Drive,,North Lakes,QLD,4509,-27.2405,153.01386,(07) 3491 2205,False,756.54,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
10436,Ampol Foodary North Lakes,AMPOL,Cnr Mason & Stapylton Streets,,North Lakes,QLD,4509,-27.239211,153.009544,,False,756.59,10:0,Today: Mon: 0400-2200 | Tomorrow: Tue: 0400-2200 | Wednesday: Wed: 0400-2200 | Thursday: Thu: 0400-2200 | Friday: Fri: 0400-2200 | Saturday: Sat: 0400-2200 | Sunday: Sun: 0400-2200 | Monday: Mon: 0400-2200
2660,Dakabin,SUPERMARKETS,1 Alma Rd,,Dakabin,QLD,4503,-27.228796,152.9903717,(07) 3384 6801,False,757.3,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
2690,Margate,SUPERMARKETS,13 Baynes St,,Margate,QLD,4019,-27.2445668,153.1079568,(07) 3491 2226,False,758.21,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
92256,Margate,EG,9-11 Baynes Street,,Margate,QLD,4019,-27.2444,153.1091,07 4179 0783,False,758.25,10:0,Today: Mon: 0600-2100 | Tomorrow: Tue: 0600-2100 | Wednesday: Wed: 0600-2100 | Thursday: Thu: 0600-2100 | Friday: Fri: 0600-2100 | Saturday: Sat: 0600-2000 | Sunday: Sun: 0700-2000 | Monday: Mon: 0600-2100
92206,Mango Hill,EG,Cnr Anzac Avenue & Josey Roads,,Mango Hill,QLD,4509,-27.2232,153.0375,07 2104 3396,True,758.94,10:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
11640,Ampol Foodary Kippa-Ring,AMPOL,Anzac Ave Cnr Elizabeth Ave,,Kippa-Ring,QLD,4020,-27.22667,153.084976,,True,759.62,10:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
11881,Ampol Foodary Redcliffe,AMPOL,127-Anzac Avenue,,Redcliffe,QLD,4020,-27.22951,153.102206,,False,759.7,10:0,Today: Mon: 0400-2200 | Tomorrow: Tue: 0400-2200 | Wednesday: Wed: 0400-2200 | Thursday: Thu: 0400-2200 | Friday: Fri: 0400-2200 | Saturday: Sat: 0400-2200 | Sunday: Sun: 0400-2200 | Monday: Mon: 0400-2200
2190,Kippa Ring,SUPERMARKETS,284 Anzac Ave,,Kippa Ring,QLD,4021,-27.22546,153.08628,(07) 3491 2246,False,759.78,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
2750,Redcliffe,SUPERMARKETS,20 Anzac Avenue,,Redcliffe,QLD,4020,-27.230439,153.114974,(07) 3491 2232,False,759.9,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
2442,Rothwell,SUPERMARKETS,763 Deception Bay Road,,Rothwell,QLD,4022,-27.2134198,153.0454199,(07) 3384 6870,False,760.17,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
11973,Ampol Foodary Rothwell,AMPOL,715-Deception Bay Rd Cnr Coman St,,Rothwell,QLD,4022,-27.2092486,153.0429961,,False,760.57,10:0,Today: Mon: 0500-2200 | Tomorrow: Tue: 0500-2200 | Wednesday: Wed: 0500-2200 | Thursday: Thu: 0500-2200 | Friday: Fri: 0500-2200 | Saturday: Sat: 0500-2200 | Sunday: Sun: 0500-2200 | Monday: Mon: 0500-2200
10009,Ampol Foodary Narangba,AMPOL,2-Steel Street,,Narangba,QLD,4504,-27.2026844,153.0108996,,True,760.58,10:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
3275,Rye,SUPERMARKETS,4 Hygeia St,,Rye,VIC,3941,-38.37216893,144.8296167,(03) 5950 4023,False,760.96,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
93045,Rye,EG,2479 - 2481 Point Nepean Road,,Rye,VIC,3941,-38.3699,144.817,03 4026 0890,True,761.65,11:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
2559,Deception Bay,SUPERMARKETS,1 Bay Ave,,Deception Bay,QLD,4508,-27.194114,153.029144,(07) 3491 2208,False,761.91,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
2606,Narangba,SUPERMARKETS,212 Young Rd,,Narangba,QLD,4504,-27.17263,152.93811,(07) 3491 2217,False,762.3,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
3271,Maryborough,SUPERMARKETS,Tuaggra Street,,Maryborough,VIC,3465,-37.0465933,143.7408826,(03) 5461 6100,False,763.1,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
93517,Maryborough,EG,50 Tuaggra Street (cnr Alma Street),,Maryborough,VIC,3465,-37.046,143.7397,03 9020 9449,False,763.16,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0700-2100 | Monday: Mon: 0700-2200
11361,Ampol Foodary Burpengary,AMPOL,9-15-Progress Rd,,Burpengary,QLD,4505,-27.156289,152.976993,,True,764.89,10:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
2655,Burpengary,SUPERMARKETS,167 Station Road,,Burpengary,QLD,4505,-27.1548,152.97503,(07) 3491 2223,False,765.01,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
92258,Burpengary,EG,177-183 Station Road,,Burpengary,QLD,4505,-27.1542,152.9745,07 40827484,False,765.07,10:0,Today: Mon: 0500-2100 | Tomorrow: Tue: 0500-2100 | Wednesday: Wed: 0500-2100 | Thursday: Thu: 0500-2100 | Friday: Fri: 0500-2100 | Saturday: Sat: 0600-1900 | Sunday: Sun: 0600-1900 | Monday: Mon: 0500-2100
3102,Drysdale,SUPERMARKETS,16 Wyndham Street,,Drysdale,VIC,3222,-38.1725256,144.5696234,(03) 5254 4200,False,765.18,11:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0700-2100 | Monday: Mon: 0700-2100
3075,Curlewis,SUPERMARKETS,90 Centenial Blvd,,Curlewis,VIC,3222,-38.1683031,144.5452205,(03) 5254 4206,False,766.61,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
3116,Lara,SUPERMARKETS,50 The Centre Way,,Lara,VIC,3212,-38.023369,144.408832,(03) 5284 2100,False,766.86,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
2071,Bupengary East,SUPERMARKETS,137 Uhlmann Road,,Burpengary East,QLD,4505,-27.139063,152.982036,(07) 5420 3019,False,766.87,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
35567,Ampol Foodary Drysdale,AMPOL,331-Jetty Road,,Drysdale,VIC,3222,-38.183509,144.550984,,False,767.22,11:0,Today: Mon: 0500-0000 | Tomorrow: Tue: 0500-0000 | Wednesday: Wed: 0500-0000 | Thursday: Thu: 0500-0000 | Friday: Fri: 0500-0000 | Saturday: Sat: 0500-0000 | Sunday: Sun: 0500-0000 | Monday: Mon: 0500-0000
2640,Morayshire,SUPERMARKETS,"Morayfield Supa Centre, 312-344 Morayfield Rd",,Morayfield,QLD,4506,-27.11671,152.9524,(07) 5420 3011,False,768.68,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
11495,Ampol Foodary Morayfield East,AMPOL,200-Buchanan Rd,,Morayfield,QLD,4506,-27.1094917,152.9729613,,True,769.89,10:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
2744,Morayfield,SUPERMARKETS,165-175 Morayfield Road,,Morayfield,QLD,4506,-27.1025515,152.950564,(07) 5420 3005,False,770.18,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
92301,Caboolture South,EG,80-90 Morayfield Road,,Caboolture South,QLD,4510,-27.09605,152.9489,07 5498 6126,True,770.85,10:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
92294,Caboolture Sth (Morayfield),EG,165 Market Drive,,Caboolture Sth (Morayfield),QLD,4510,-27.0947,152.951,07 3088 8766,False,771.04,10:0,Today: Mon: 0530-2100 | Tomorrow: Tue: 0530-2100 | Wednesday: Wed: 0530-2100 | Thursday: Thu: 0530-2100 | Friday: Fri: 0530-2100 | Saturday: Sat: 0600-2000 | Sunday: Sun: 0700-1900 | Monday: Mon: 0530-2100
2015,Bellmere,SUPERMARKETS,96 - 110 Bellmere Rd,,Bellmere,QLD,4510,-27.0901,152.9264,(07) 5420 3014,False,771.04,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
2629,Caboolture South,SUPERMARKETS,62 Morayfield Road,,Morayfield,QLD,4510,-27.0940884,152.9516692,(07) 5420 3002,False,771.12,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
3714,Kingston Village,SUPERMARKETS,122-160 Grubb Rd,,Ocean Grove,VIC,3226,-38.24606966,144.5399314,(03) 5254 4214,False,772.17,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
11955,Ampol Foodary Caboolture Lower King St,AMPOL,Lower King St Cnr Alfred St,,Caboolture,QLD,4510,-27.085206,152.957539,,False,772.21,10:0,Today: Mon: 0500-2200 | Tomorrow: Tue: 0500-2200 | Wednesday: Wed: 0500-2200 | Thursday: Thu: 0500-2200 | Friday: Fri: 0500-2200 | Saturday: Sat: 0500-2200 | Sunday: Sun: 0500-2200 | Monday: Mon: 0500-2200
93946,Ocean Grove North,EG,122-160 Grubb Rd,,Ocean Grove North,VIC,3226,-38.245751,144.538727,03 9068 8558,False,772.23,11:0,Today: Mon: 0500-2300 | Tomorrow: Tue: 0500-2300 | Wednesday: Wed: 0500-2300 | Thursday: Thu: 0500-2300 | Friday: Fri: 0500-2300 | Saturday: Sat: 0500-2300 | Sunday: Sun: 0500-2300 | Monday: Mon: 0500-2300
93039,Ocean Grove,EG,2-20 Kingston Downs Drive,,Ocean Grove,VIC,3226,-38.2589,144.5488,03 5407 3236,False,772.41,11:0,Today: Mon: 0600-2200 | Tomorrow: Tue: 0600-2200 | Wednesday: Wed: 0600-2200 | Thursday: Thu: 0600-2200 | Friday: Fri: 0600-2200 | Saturday: Sat: 0600-2200 | Sunday: Sun: 0600-2200 | Monday: Mon: 0600-2200
3604,Ocean Grove,SUPERMARKETS,Cnr Shell road and Kingston Downs Drive,,Ocean Grove,VIC,3226,-38.258599,144.548641,(03) 5254 4203,False,772.41,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
11753,Ampol Foodary Caboolture Beachmere Rd,AMPOL,2-8-Beachmere Rd,,Caboolture,QLD,4510,-27.0866109,152.980883,,False,772.54,10:0,Today: Mon: 0500-1800 | Tomorrow: Tue: 0500-1800 | Wednesday: Wed: 0500-1800 | Thursday: Thu: 0500-1800 | Friday: Fri: 0500-1800 | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 0500-1800
2829,Central Lakes,SUPERMARKETS,21 Pettigrew St,,Caboolture,QLD,4510,-27.0780898,152.9646897,(07) 5420 3008,False,773.13,10:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0900-1800 | Monday: Mon: 0700-2100
3308,Corio,SUPERMARKETS,Cnr Bacchus Marsh And Purnell Roads,,Corio,VIC,3214,-38.074162,144.358659,(03) 5247 7876,False,773.71,11:0,Today: Mon: 0700-2100 | Tomorrow: Tue: 0700-2100 | Wednesday: Wed: 0700-2100 | Thursday: Thu: 0700-2100 | Friday: Fri: 0700-2100 | Saturday: Sat: 0700-2100 | Sunday: Sun: 0700-2100 | Monday: Mon: 0700-2100
3211,Bell Post,SUPERMARKETS,290-306 Anakie Road,,Norlane,VIC,3214,-38.089656,144.336791,(03) 5247 7867,False,776.26,11:0,Today: Mon: 0700-2200 | Tomorrow: Tue: 0700-2200 | Wednesday: Wed: 0700-2200 | Thursday: Thu: 0700-2200 | Friday: Fri: 0700-2200 | Saturday: Sat: 0700-2200 | Sunday: Sun: 0700-2200 | Monday: Mon: 0700-2200
93024,Bellpost,EG,Bellpost Shopping Centre 290-300 Anakie Rd,,Bellpost,VIC,3214,-38.09,144.336,03 9020 9429,False,776.34,11:0,Today: Mon: 0500-2200 | Tomorrow: Tue: 0500-2200 | Wednesday: Wed: 0500-2200 | Thursday: Thu: 0500-2200 | Friday: Fri: 0500-2200 | Saturday: Sat: 0500-2200 | Sunday: Sun: 0500-2200 | Monday: Mon: 0500-2200
30022,Ampol Foodary Newcomb,AMPOL,187-189-Bellarine Highway,,Moolap,VIC,3224,-38.1738144,144.4048684,,False,776.87,11:0,Today: Mon: 0600-1900 | Tomorrow: Tue: 0600-1900 | Wednesday: Wed: 0600-1900 | Thursday: Thu: 0600-1900 | Friday: Fri: 0600-1900 | Saturday: Sat: 0600-1900 | Sunday: Sun: 0600-1900 | Monday: Mon: 0600-1900
11620,Ampol Foodary Caboolture Travel Centre,AMPOL,Lot 2-459 Pumicestone Rd,,Caboolture,QLD,4510,-27.0422995,152.9753461,,True,777.24,10:0,Today: Mon: 24 Hours | Tomorrow: Tue: 24 Hours | Wednesday: Wed: 24 Hours | Thursday: Thu: 24 Hours | Friday: Fri: 24 Hours | Saturday: Sat: 24 Hours | Sunday: Sun: 24 Hours | Monday: Mon: 24 Hours
